sample_id,firm_id,origin,split,decision,document_id,annual_feature_count,candidate_feature_values,verified_feature_values,text_candidate,text_verified,label,industry_status,membership_verified,baseline_ST_verified,registry_label_verified,label_available_date,input_certified,financial_certified,financial_verification_tier,text_verification_tier,unresolved_requirements,baseline_ST_lead,new_ST_followup_lead,lead_is_verified_label,analytical_eligible,reason
002524.SZ:2020,002524.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2021,002524.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2022,002524.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2023,002524.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2024,002524.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2025,002524.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2017,002526.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2018,002526.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2019,002526.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2020,002526.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2021,002526.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2022,002526.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2023,002526.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2024,002526.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002526.SZ:2025,002526.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2017,002531.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2018,002531.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2019,002531.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2020,002531.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2021,002531.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2022,002531.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2023,002531.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2024,002531.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002531.SZ:2025,002531.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2017,002540.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2018,002540.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2019,002540.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2020,002540.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2021,002540.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2022,002540.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2023,002540.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2024,002540.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002540.SZ:2025,002540.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2017,002542.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2018,002542.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2019,002542.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2020,002542.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2021,002542.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2022,002542.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2023,002542.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2024,002542.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002542.SZ:2025,002542.SZ,2025-05-01,test,pending,,12,0,0,False,False,1,verified_nonfinancial,True,True,True,2026-04-21,False,False,none,none,annual_financial_certification;annual_text_certification,0,1,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2017,002543.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2018,002543.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2019,002543.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2020,002543.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2021,002543.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2022,002543.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2023,002543.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2024,002543.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002543.SZ:2025,002543.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
